rank,side,term,tfidf
754,right,fox_news_debate,0.0128638290701
755,right,many_reasons,0.0128638290701
756,right,100_billion,0.0128638290701
757,right,everyday_americans,0.0128638290701
758,right,nbcs_meet,0.0128404827378
759,right,memorial_service,0.0128404827378
760,right,raising_money,0.0128404827378
761,right,cleveland_ohio,0.0128404827378
762,right,legal_team,0.0128404827378
763,right,open_carry,0.0128171364056
764,right,sept_11_2001,0.0128171364056
765,right,heart_attack,0.0127937900733
766,right,valerie_jarrett,0.0127937900733
767,right,convenience_store,0.0127704437411
768,right,media_bias,0.0127704437411
769,right,november_11_2015,0.0127704437411
770,right,jake_sullivan,0.0127704437411
771,right,mutual_funds,0.0127470974088
772,right,sunday_evening,0.0127004047443
773,right,charleston_south_carolina,0.0127004047443
774,right,drive-by_media,0.0127004047443
775,right,black_lives_matter_activists,0.0127004047443
776,right,september_20_2016,0.0126770584121
777,right,civil_rights_act,0.0126770584121
778,right,40_days,0.0126537120798
779,right,reuters_reported,0.0126537120798
780,right,quite_frankly,0.0126303657476
781,right,august_25_2016,0.0126303657476
782,right,marthas_vineyard,0.0126303657476
783,right,muslims_entering,0.0126303657476
784,right,august_30_2016,0.0126070194153
785,right,wide_open,0.0125836730831
786,right,perform_abortions,0.0125836730831
787,right,highest_levels,0.0125603267508
788,right,september_15_2016,0.0125603267508
789,right,human_history,0.0125136340863
790,right,email_exchange,0.0125136340863
791,right,tough_guy,0.0125136340863
792,right,didnt_realize,0.0125136340863
793,right,rush_yeah,0.0125015455
794,right,long_island,0.0124669414218
795,right,61_percent,0.0124669414218
796,right,womans_right,0.0124669414218
797,right,september_11_2001,0.0124435950896
798,right,august_31_2016,0.0124435950896
799,right,campaign_contributions,0.0124435950896
800,right,radical_islamic_terrorists,0.0124435950896
801,right,join_isis,0.0123969024251
802,right,private_email_account,0.0123969024251
803,right,september_26_2016,0.0123969024251
804,right,ballot_box,0.0123735560928
805,right,sen_cruz,0.0123735560928
806,right,analysts_say,0.0123502097606
807,right,200_million,0.0123502097606
808,right,sexual_misconduct,0.0123268634283
809,right,63_percent,0.0123268634283
810,right,second_half,0.0123268634283
811,right,coming_together,0.0123035170961
812,right,public_education,0.0123035170961
813,right,tim_tebow,0.0123035170961
814,right,racial_discrimination,0.0123035170961
815,right,nobody_else,0.0122801707638
816,right,november_13_2015,0.0122801707638
817,right,muslim_communities,0.0122801707638
818,right,close_friend,0.0122801707638
819,right,december_2_2015,0.0122568244316
820,right,sean_smith,0.0122334780993
821,right,911_call,0.0122334780993
822,right,gay_community,0.0122334780993
823,right,past_weekend,0.0122334780993
824,right,young_age,0.0122101317671
825,right,dallas_morning_news,0.0122101317671
826,right,en_route,0.0122101317671
827,right,october_4_2016,0.0121867854348
828,right,april_14_2016,0.0121867854348
829,right,nice_france,0.0121867854348
830,right,fourth_quarter,0.0121634391026
831,right,saturday_afternoon,0.0121634391026
832,right,june_21_2016,0.0121634391026
833,right,charleston_sc,0.0121400927703
834,right,nothing_less,0.0121400927703
835,right,devout_muslim,0.0121400927703
836,right,perfect_example,0.0121400927703
837,right,highest_office,0.0121400927703
838,right,north_koreas,0.0121167464381
839,right,senator_sanders,0.0121167464381
840,right,public_eye,0.0121167464381
841,right,national_review_online,0.0121167464381
842,right,full_interview,0.0121167464381
843,right,abundantly_clear,0.0121167464381
844,right,twitter_feed,0.0120934001058
845,right,step_forward,0.0120934001058
846,right,follow_casey_on_twitter,0.01207498358
847,right,republican_presidential_hopeful,0.0120700537736
848,right,democrat_presidential_candidate,0.0120700537736
849,right,national_television,0.0120700537736
850,right,september_21_2016,0.0120467074413
851,right,syrian_rebels,0.0120467074413
852,right,said_last_week,0.0120233611091
853,right,partys_nomination,0.0120233611091
854,right,september_2_2016,0.0120233611091
855,right,standing_ovation,0.0120000147768
856,right,far_too_many,0.0120000147768
857,right,two_years_later,0.0120000147768
858,right,june_22_2016,0.0120000147768
859,right,several_hundred,0.0120000147768
860,right,june_28_2016,0.0119766684446
861,right,getting_heart_lung,0.0119766684446
862,right,march_29_2016,0.0119533221123
863,right,convention_floor,0.0119533221123
864,right,numerous_times,0.0119533221123
865,right,life_liberty,0.0119533221123
866,right,create_jobs,0.0119533221123
867,right,candidate_bernie_sanders,0.0119533221123
868,right,nations_capital,0.0119299757801
869,right,orlando_nightclub,0.0119066294478
870,right,entirely_different,0.0119066294478
871,right,mexican_government,0.0119066294478
872,right,august_15_2016,0.0119066294478
873,right,less_than_1,0.0119066294478
874,right,hillarys_health,0.0119066294478
875,right,june_20_2016,0.0118832831156
876,right,april_27_2016,0.0118832831156
877,right,coal_miners,0.0118599367833
878,right,march_16_2016,0.0118599367833
879,right,box_office,0.0118599367833
880,right,criminal_history,0.0118599367833
881,right,saudi_government,0.0118599367833
882,right,sen_bernie_sanders_i_vt,0.0118452963924
883,right,arab_spring,0.0118365904511
884,right,central_command,0.0118132441188
885,right,march_23_2016,0.0118132441188
886,right,walking_around,0.0118132441188
887,right,ronda_rousey,0.0118132441188
888,right,october_6_2016,0.0117898977866
889,right,el_paso,0.0117898977866
890,right,hot_water,0.0117665514543
891,right,fox_news_poll,0.0117665514543
892,right,african-american_community,0.0117665514543
893,right,news_organizations,0.0117665514543
894,right,almost_entirely,0.0117665514543
895,right,republican_primaries,0.0117432051221
896,right,much_attention,0.0117198587898
897,right,jeb_bushs,0.0116965124576
898,right,big_difference,0.0116965124576
899,right,liver_because_we_know,0.0116965124576
900,right,breitbart_reported,0.0116965124576
901,right,amoris_laetitia,0.0116731661253
902,right,october_17_2016,0.0116731661253
903,right,150_billion,0.0116731661253
904,right,south_florida,0.0116731661253
905,right,worst_thing,0.0116731661253
906,right,june_24_2016,0.0116731661253
907,right,blood_clot,0.0116498197931
908,right,within_hours,0.0116264734608
909,right,questioned_whether,0.0116264734608
910,right,whats_wrong,0.0116264734608
911,right,killed_at_least,0.0116264734608
912,right,national_attention,0.0116264734608
913,right,february_26_2016,0.0116031271286
914,right,business_model,0.0116031271286
915,right,great_depression,0.0116031271286
916,right,august_10_2016,0.0116031271286
917,right,german_chancellor_angela_merkel,0.0115797807963
918,right,human_rights_campaign,0.0115797807963
919,right,assault_rifles,0.0115564344641
920,right,money_laundering,0.0115564344641
921,right,johns_hopkins,0.0115564344641
922,right,federal_employees,0.0115564344641
923,right,free_stuff,0.0115330881318
924,right,mitt_romneys,0.0115330881318
925,right,times_square,0.0115330881318
926,right,medical_professionals,0.0115097417996
927,right,us_air_force,0.0115097417996
928,right,august_23_2016,0.0115097417996
929,right,real_reason,0.0115097417996
930,right,march_12_2016,0.0115097417996
931,right,28_pages,0.0115097417996
932,right,two_sides,0.0114863954673
933,right,third_quarter,0.0114630491351
934,right,cnn_poll,0.0114630491351
935,right,cns_news,0.0114630491351
936,right,rosie_odonnell,0.0114397028028
937,right,since_2007,0.0114397028028
938,right,fox_friends_foxandfriends,0.0114397028028
939,right,september_28_2016,0.0114397028028
940,right,august_2_2016,0.0114163564706
941,right,evangelical_christians,0.0114163564706
942,right,neil_cavuto,0.0113930101383
943,right,church_teaching,0.0113930101383
944,right,philando_castile,0.0113696638061
945,right,may_3_2016,0.0113696638061
946,right,islamic_center,0.0113463174738
947,right,mass_immigration,0.0113463174738
948,right,last_july,0.0113229711416
949,right,jimmy_kimmel,0.0113229711416
950,right,controversy_surrounding,0.0113229711416
951,right,pregnant_woman,0.0112996248093
952,right,nobody_knows,0.0112996248093
953,right,miley_cyrus,0.0112996248093
954,right,active_tb,0.0112546721955
955,right,give_birth,0.0112529321448
956,right,crime_scene,0.0112529321448
957,right,late_last_year,0.0112529321448
958,right,peoples_lives,0.0112295858126
959,right,presumptive_gop_nominee_donald,0.0112295858126
960,right,dana_loesch_dloesch,0.0112062394803
961,right,political_campaigns,0.0112062394803
962,right,sexual_activity,0.0112062394803
963,right,february_2_2016,0.0112062394803
964,right,susan_b_anthony_list,0.0111828931481
965,right,babies_born,0.0111828931481
966,right,ca_nt_get,0.0111828931481
967,right,gets_worse,0.0111828931481
968,right,fellow_republicans,0.0111828931481
969,right,prime_time,0.0111828931481
970,right,wrong_direction,0.0111595468158
971,right,committed_suicide,0.0111595468158
972,right,next_morning,0.0111595468158
973,right,deputy_director,0.0111595468158
974,right,terror_watch_list,0.0111362004836
975,right,holiday_season,0.0111362004836
976,right,september_18_2016,0.0111362004836
977,right,transgender_individuals,0.0111362004836
978,right,study_published,0.0111362004836
979,right,october_22_2015,0.0111362004836
980,right,assault_weapons_ban,0.0111128541513
981,right,already_begun,0.0111128541513
982,right,care_less,0.0111128541513
983,right,baby_boy,0.0111128541513
984,right,commit_suicide,0.0110895078191
985,right,white_house_said,0.0110895078191
986,right,major_cities,0.0110895078191
987,right,domestic_terrorism,0.0110895078191
988,right,catholic_faith,0.0110895078191
989,right,august_1_2016,0.0110661614868
990,right,ashley_madison,0.0110661614868
991,right,august_24_2016,0.0110661614868
992,right,nobody_wants,0.0110428151546
993,right,bob_dole,0.0110428151546
994,right,terrorist_threat,0.0110428151546
995,right,senate_committee,0.0110194688223
996,right,february_10_2016,0.0110194688223
997,right,immigration_status,0.0110194688223
998,right,wrong_side,0.0110194688223
999,right,several_years_ago,0.0110194688223
